stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,gcse_min,parent_gender
5,6,2,6,4,46,23.081178684672018,11.242673839769274,1,Woman
4,3,3,6,6,49,20.859261279348967,11.14991747338373,1,Woman
5,-0,7,5,5,52,15.06268022062908,7.515308585076652,0,Man
7,9,7,8,8,33,11.528971003371417,5.893792822057343,1,Man
6,9,3,5,4,53,18.94061817645668,11.323603300531744,1,Woman
4,1,7,7,5,46,24.08389492215455,9.538996239146282,1,Woman
7,10,10,10,10,30,3.671322703616969,0.4104061980391105,1,Other
0,2,2,4,-0,49,17.88867907593375,4.538225405864388,0,Man
10,8,9,10,9,33,9.395338826371328,6.765492747402331,1,Woman
10,9,3,8,7,34,7.754685377103632,4.252417170087956,0,Woman
2,-0,1,0,1,47,19.960991196670115,7.88754524789896,0,Man
7,6,10,9,10,43,9.221949204954743,2.98046477781873,1,Woman
7,8,6,7,8,42,13.593212326868553,7.72353129210009,1,Man
8,7,10,5,8,41,14.043311598562305,9.815597100762192,1,Woman
8,4,5,7,7,40,17.238490574606647,9.927504838629236,0,Man
2,5,2,3,4,49,21.964226039493997,8.101744478000727,0,Man
3,3,3,4,5,42,14.095516198093627,7.334521965856506,1,Woman
0,-0,2,0,0,50,18.10825808539399,6.891714632963022,1,Woman
2,1,5,5,3,50,19.317154472361267,10.223375430405467,0,Man
1,0,1,3,5,53,17.748042362685663,7.807178210596736,0,Man
8,6,7,6,6,46,10.211056001351643,3.211615882007452,1,Woman
3,4,5,6,1,42,18.005221112480815,9.38786263471706,1,Man
5,5,6,6,4,49,20.608527428493748,10.86574061321782,1,Woman
5,5,3,3,7,41,6.482365670460615,2.792475372324306,0,Woman
7,7,5,1,6,40,12.172993203838008,4.002030753763332,0,Other
2,2,0,0,1,55,21.911244105305247,10.55327970777886,1,Man
5,6,4,5,5,39,15.566900629985405,4.473836533683166,0,Woman
3,8,3,3,4,38,12.518755237692892,7.656041409060846,1,Woman
6,6,4,6,5,45,19.80967303548008,6.844170315904485,0,Other
8,8,9,8,8,40,14.723819555263995,6.2971812110656735,1,Woman
6,6,3,7,5,45,9.807396439097623,7.164564959713981,0,Man
5,3,4,6,3,42,15.0773222863816,6.864045822626964,1,Woman
0,1,3,3,1,49,22.13055337651887,11.830285130273417,1,Woman
3,5,5,3,-0,52,7.941042184057531,2.8566026138141263,1,Woman
10,10,8,10,9,36,4.131982927344735,2.380059410797724,0,Woman
2,2,-0,4,2,51,23.367566791520645,14.332971694983517,0,Man
10,5,6,10,10,42,9.864113534128384,2.9354090265872053,0,Man
8,7,9,8,8,41,13.340533884483435,5.17189812882579,0,Man
4,5,7,6,5,48,16.349002324837667,6.502808511185048,1,Woman
1,1,1,3,4,32,3.8200035913691934,0.15118786588744193,1,Man
5,7,7,4,6,42,11.190600942248903,6.903894717569559,1,Woman
6,7,4,6,6,58,19.681440270436283,10.548587810404998,1,Man
3,2,1,1,3,41,18.75547844684989,7.702918085535113,1,Woman
7,6,6,5,5,47,13.925703186684796,6.115367245200501,0,Man
6,3,7,5,7,51,11.732125781732783,6.202834847294979,0,Man
7,6,6,4,7,43,12.057839499954502,9.676754274248028,1,Woman
5,7,3,5,5,53,19.33674523976164,8.781197563359875,1,Woman
0,0,1,3,0,54,24.741100860339667,10.192248681022086,1,Woman
4,3,6,3,1,51,25.344917325761187,12.17077125984301,0,Man
5,5,9,2,5,47,21.06205654727853,10.079291820943096,1,Woman
5,10,8,5,8,37,10.5698515313359,5.427288580806486,1,Man
1,-0,4,4,3,47,14.949574868206291,4.721122055941666,0,Man
4,2,3,3,2,56,21.07058703345768,9.4046245376677,1,Woman
10,9,8,10,9,33,4.243860225183408,5.417995971989772,1,Other
7,7,5,8,8,47,15.234393319465926,6.32023660425856,0,Woman
5,5,9,4,3,43,15.646899259374171,8.726390366627438,0,Man
2,0,5,2,2,52,14.17170683218198,7.025894320314501,1,Woman
1,0,6,0,2,56,26.4151524443089,13.238273341448231,1,Woman
4,8,4,6,5,35,15.830526032975586,4.936431888367145,1,Man
0,0,0,0,0,56,27.555005648504775,10.769227491682042,1,Woman
5,4,10,4,6,44,13.923877243407276,7.135086587204213,1,Woman
9,8,9,7,9,43,15.556216307607315,10.246913087545577,1,Man
3,7,4,5,4,54,19.212788018328897,9.639254610572138,0,Man
6,3,5,4,3,40,21.86297891211531,8.490444252179572,0,Woman
5,4,2,4,7,42,13.368287669471089,4.564062232128263,0,Woman
3,4,3,2,4,48,11.142699254560657,1.7058716953044364,1,Man
8,8,5,5,9,38,12.454443294434228,6.401481318789984,0,Woman
3,4,4,3,2,49,21.49545726057097,8.057824013701328,0,Man
3,5,8,2,6,35,9.175481077728612,0.8929151082587738,0,Woman
7,6,7,5,7,44,17.798890976102886,9.262810542099377,0,Man
1,2,3,0,4,55,18.212333672433857,6.965373036884371,1,Woman
6,10,5,8,7,35,9.79328021303488,7.27422635510068,1,Woman
5,5,1,5,4,44,17.08010594956003,7.374663444300032,1,Woman
5,3,5,6,7,42,11.527688065281854,6.068477599729467,0,Other
5,4,4,4,3,54,16.086928103380757,10.21081081126472,1,Man
1,3,1,2,1,45,12.822340058859497,7.082482474341816,1,Woman
3,3,1,1,5,47,18.368961007343906,6.698417296108379,1,Woman
6,7,6,5,6,36,10.327781885454463,3.723054461401299,0,Woman
5,6,6,4,3,40,20.706956022990397,7.311855642202267,0,Woman
3,3,5,0,3,47,19.54394774953465,7.043473900233267,1,Woman
8,7,8,3,6,48,18.767383527643524,9.756533881959498,1,Woman
3,6,5,-0,4,47,18.97450300341153,8.516845994358048,1,Woman
8,7,5,7,8,38,12.076615618370564,5.405582322568001,0,Man
10,8,10,10,10,42,12.774726981891694,6.777996648453901,1,Woman
7,5,5,7,8,48,21.96319147620983,7.477193721008984,1,Woman
5,6,5,8,7,44,13.758187701177865,7.417388331674402,1,Woman
5,8,6,3,7,37,17.381533537595157,6.774044847654146,0,Man
3,3,5,5,6,41,15.489084948381375,6.640169345937072,1,Man
3,2,2,2,2,48,11.99770050181003,6.409252077157725,0,Man
3,10,2,4,5,52,16.52648575902588,9.795054568090475,1,Woman
8,7,9,7,8,41,11.507547549747308,5.293235639578679,0,Man
10,8,10,8,10,37,9.408691072449866,5.821896807294547,0,Man
1,4,4,0,0,54,17.9025370142536,8.147877841558621,0,Man
4,7,6,4,5,47,19.645197051185118,8.650676125265715,1,Woman
4,1,2,2,3,50,15.115673223372672,8.622322076871978,1,Woman
1,1,5,0,0,43,12.737172513433588,4.692825940988428,0,Man
2,2,5,4,1,49,28.062753979411266,12.300368191947548,0,Man
5,6,5,6,3,43,13.63102956744573,8.494209026671632,0,Man
5,3,6,4,5,50,16.831070422580613,10.208650020693117,1,Man
5,5,5,6,1,40,7.376092472881281,3.13433357776898,1,Woman
5,6,3,6,6,53,17.496256383586616,7.997892616848676,1,Woman
4,5,4,6,2,50,11.854961802763711,4.907900019047834,1,Man
4,6,6,4,5,45,14.735754240097977,6.971689796008888,1,Woman
6,1,7,2,2,52,14.446856323940642,6.424599107139568,1,Woman
8,6,8,6,7,46,13.395771630345855,6.833022807596725,1,Woman
10,9,9,10,9,44,10.622119561650443,8.16632417816471,1,Woman
4,1,8,2,1,41,11.491531375502788,4.395560431423226,1,Woman
8,7,8,9,8,44,14.20109411195629,4.675152283585172,1,Woman
9,10,9,9,10,22,3.2676626354655447,-0.07527699284282274,0,Woman
6,6,7,9,8,45,22.848231624640498,9.748173189896946,1,Woman
3,3,0,4,3,44,17.794681533200755,8.231441981579888,0,Other
0,0,2,1,0,57,21.281549655409272,7.667440640104154,1,Woman
2,5,0,3,2,46,18.969441357669766,6.442055783671569,1,Woman
3,6,7,6,3,43,16.172056779740437,5.954891260466495,0,Man
6,3,3,5,5,45,11.013771434274444,4.613729476213372,1,Woman
10,10,8,10,10,36,14.017935749476921,7.719406354175305,0,Man
-0,1,0,-0,0,59,21.515094053881334,9.331134706849937,1,Woman
7,6,10,5,5,43,7.65053584341186,3.8418785498150805,0,Man
9,6,10,5,7,38,16.805239155974792,6.741959957904522,1,Woman
4,3,2,4,5,46,14.086353634160364,5.94486632859422,1,Woman
3,7,10,5,7,32,16.545425636656127,4.913269664081086,1,Man
9,10,5,10,10,40,7.919342814622322,7.881281095115021,1,Woman
2,7,1,9,4,48,23.942986574552556,12.09020147537059,1,Woman
6,3,5,5,3,41,7.9027544763094,1.917841376117556,0,Woman
7,5,5,8,7,48,19.729394298769357,12.248387014505969,1,Woman
5,6,-0,7,5,39,7.778826634973609,5.6846828601572685,1,Man
0,1,1,3,-0,52,23.617360846294012,7.654637651898347,1,Woman
9,8,8,8,7,37,15.838557198818986,5.079802811408722,0,Woman
3,4,3,1,1,50,23.737231235022282,11.058646199865969,1,Man
5,6,4,2,7,48,19.382518123840484,3.8168208334947082,0,Man
2,7,2,3,5,42,9.785633551982091,7.730433012063582,1,Woman
4,6,6,4,5,44,23.680046147566138,13.019678668693455,0,Man
4,1,5,5,3,40,15.757617434854335,3.7602202347080542,1,Woman
7,6,6,10,8,43,10.933851556673249,6.294947649253358,1,Woman
4,2,2,3,2,53,20.299746050916095,7.139372878978829,1,Man
5,4,3,-0,4,39,20.399796101358127,8.344528259618269,1,Woman
9,10,10,8,8,48,15.468811624523722,8.159991530641168,1,Man
2,6,3,2,2,49,21.8929164442063,8.571901758852459,1,Woman
8,10,7,7,6,31,6.631986249133025,1.0345654893810883,0,Woman
5,5,4,5,5,36,14.977835272254996,1.199939655914621,1,Other
6,8,2,7,9,49,10.028741010691057,6.582394905720289,0,Other
7,7,8,7,6,41,2.5793320464831524,2.7929570402602195,1,Man
4,8,8,7,6,41,18.906263565391484,9.503090959337637,1,Woman
4,5,1,2,2,49,18.62097587077818,6.213835021607061,1,Woman
0,1,2,0,-0,53,19.712820401025127,2.626817389181907,0,Other
8,6,9,8,8,40,13.838646695960824,7.613453348600608,1,Woman
5,5,6,3,5,44,17.78597262937888,6.2090059878724215,1,Woman
7,9,10,7,5,52,13.99588626810341,8.774219541598798,0,Man
4,6,5,4,5,53,16.97057755316493,7.9397133553945665,1,Woman
7,7,5,4,2,34,9.720767249605226,4.215593258982905,0,Woman
5,5,3,4,5,59,13.345176362175767,6.548239652643552,1,Woman
8,4,8,7,7,33,10.889552347952655,2.612406869619366,0,Woman
4,1,5,4,4,60,21.31368195052772,8.204025232280884,0,Man
5,5,4,4,6,47,20.227117414524187,11.495155642694357,0,Other
9,10,10,10,10,43,6.720014861832929,3.8886182780854974,0,Man
0,0,2,0,0,52,18.241679385465595,6.2292749988996405,1,Woman
0,1,3,0,3,57,23.130449733933574,9.029677797813928,1,Woman
2,4,3,0,1,47,23.5356979575696,12.318634894934034,1,Woman
2,4,4,5,4,44,25.018947552884125,11.283719299921017,1,Man
10,10,6,10,10,37,1.6677795364370667,4.765698016721087,1,Man
5,5,4,5,4,53,20.969407316842098,9.810729013612418,1,Woman
-0,0,2,0,-0,48,15.588859393587727,4.307910896168094,1,Woman
7,5,6,5,6,44,12.586753614925687,4.717349347585236,1,Woman
-0,2,-0,-0,3,55,18.791656084699472,11.059934351469717,1,Woman
1,1,3,1,2,56,24.88365731433489,11.290837029154318,1,Man
4,2,7,7,5,49,12.128193050361459,5.219992805731315,0,Man
3,3,4,0,4,50,15.665262328879928,8.765011117790976,0,Man
6,7,6,5,5,52,10.252105842301775,6.516837435171352,0,Man
6,4,3,5,4,48,1.1541574767578187,2.2070919440969803,0,Woman
6,9,7,5,7,36,8.03950576094353,3.0204506917524254,1,Man
4,3,5,3,1,49,18.399850779991354,4.985136056229896,1,Woman
8,10,10,7,9,32,3.3269291722409875,3.9582142950195354,1,Man
10,9,10,10,10,43,14.531291456357664,9.676469487654701,0,Man
10,8,6,8,6,41,9.841154432146386,6.993712969167847,1,Woman
5,6,1,5,8,46,12.202793043487791,4.728116906580701,0,Woman
2,4,2,6,3,47,14.01207281191573,4.216113964922053,1,Woman
5,7,6,5,5,42,11.195772020000076,6.4072897453058415,1,Woman
8,9,5,8,9,43,12.00858605754448,9.651273194128235,0,Man
7,10,9,7,7,46,12.025687664422529,7.875580000656549,0,Man
9,8,7,7,9,33,2.6368641179446968,0.7432465272302862,0,Woman
10,9,8,4,8,32,2.3260231601351933,-0.026302021222243788,0,Man
2,6,2,3,4,56,21.01913799789657,10.522790408765662,1,Woman
5,8,3,4,3,42,21.97312860025645,7.955492376672593,1,Woman
0,1,5,0,-0,51,23.3039645245067,11.219318328990346,1,Woman
5,4,4,6,5,44,18.606241033032283,7.1341501427141445,1,Woman
10,10,5,10,10,24,8.766293103671327,4.106659050039841,0,Woman
6,5,6,4,7,38,11.640452083051299,4.393488876663614,0,Woman
4,4,6,6,6,46,18.677918268075203,10.503126399023852,1,Woman
4,3,5,5,4,51,13.435771104519818,9.255375114472601,1,Woman
5,4,2,6,2,45,16.538648974806165,5.384112695962468,0,Man
6,5,9,4,4,54,23.10206686407468,11.24211166717746,1,Woman
5,5,3,2,0,46,19.547163570983123,9.453389564527834,0,Man
5,3,4,2,5,49,16.472023572653626,10.294091040528896,0,Man
8,7,5,8,8,48,22.403433723742353,13.234089252109964,1,Woman
4,10,1,7,6,38,9.906549416350753,4.321145214129537,1,Man
10,10,9,10,10,35,8.518552498036438,8.643535390051204,1,Woman
8,10,9,4,6,43,19.034312247538846,6.753096291759524,0,Man
3,2,7,5,6,49,15.949802536098572,7.7264812270531715,1,Woman
4,1,4,3,3,42,17.288095074824028,6.560083461243456,0,Man
4,1,6,1,3,54,21.385736221014607,12.447019318784061,1,Woman
5,8,8,6,5,35,13.692203934460418,5.35808534816443,0,Woman
9,8,7,7,7,53,9.900877046485125,6.784960583693532,1,Woman
2,5,6,2,0,51,19.92470201982548,8.69982149849801,1,Woman
2,2,4,2,0,54,20.247476437241513,10.85952731575349,1,Woman
4,3,5,2,2,55,23.148379422655122,11.728138203056208,1,Woman
8,10,6,9,10,36,5.752215662409117,4.427667449978322,0,Woman
10,10,9,9,7,42,10.151289861004521,6.889492586924827,1,Woman
9,9,8,10,10,44,14.346477922662654,11.029706285199389,1,Woman
3,2,1,0,1,52,21.91858323613789,9.036967228141377,1,Woman
3,8,3,3,4,50,13.238987712451438,5.127161705265975,1,Man
4,4,6,-0,2,57,19.734698411953943,9.409140429277343,0,Man
2,-0,2,2,-0,60,24.169994053820183,9.537456893802222,0,Man
3,1,2,2,2,53,20.557952806310126,11.02491905626934,1,Woman
3,5,6,2,4,45,19.91224740283854,8.52993626910753,0,Other
9,10,6,10,9,37,13.175162133558176,10.336596233446386,1,Woman
1,3,2,5,1,54,14.411274116896156,3.6671353642262354,1,Woman
10,8,7,7,9,45,14.590135259848463,4.508445417989883,1,Woman
0,-0,2,0,1,35,14.635406286338855,3.066969313431856,0,Woman
2,4,5,5,3,45,19.01366461061418,11.796681101103555,1,Woman
4,6,6,8,6,42,17.270287002971024,10.494479354659598,1,Woman
6,6,7,6,7,43,16.337561741344672,5.861745186007821,0,Man
10,10,10,9,9,37,15.339251902919607,10.002458853309635,1,Woman
3,4,1,6,5,51,21.440157016001795,10.656544675550549,1,Man
0,0,4,0,0,50,31.17934815525792,11.367858311518141,1,Woman
4,5,5,4,7,54,11.794432606022912,6.313610321894128,0,Man
5,7,4,3,3,45,13.798664268179362,7.366623211862399,0,Man
1,1,1,2,4,50,19.73613478322912,9.494786012510948,0,Man
0,1,1,0,2,50,22.208926010219866,7.417480209243305,1,Woman
6,4,3,4,5,38,14.750916893899856,3.8329748403778456,0,Man
6,5,8,7,4,38,14.18221346133253,1.838806885532624,0,Man
3,6,6,7,5,36,9.875611574586763,4.600977195843879,0,Woman
5,5,5,9,7,42,14.118894403293709,8.888878313083886,1,Woman
4,6,4,6,7,39,8.582914603187847,5.674459576887446,0,Woman
0,0,0,5,0,55,31.05016907484416,11.003860361759685,1,Woman
1,4,2,0,-0,52,16.525934379540715,6.973187024761459,1,Woman
5,4,7,5,4,48,21.56111194799305,10.087924665455004,1,Woman
10,10,10,10,10,39,18.418110942066345,12.083330854448707,1,Woman
5,3,8,3,5,48,12.921468720711879,1.972929989350007,1,Woman
3,8,4,5,6,38,13.91888228236766,7.147914614841778,1,Woman
7,5,5,7,6,40,13.329173229272694,3.254913332103718,1,Man
5,5,2,4,6,37,8.167488838864005,4.291297264405234,0,Woman
5,4,4,6,7,39,14.151438278383205,6.211826074927298,0,Man
4,2,2,5,7,42,22.558356542931094,9.009990958511581,0,Man
8,10,3,7,7,36,13.081844100311631,8.158141136163284,1,Woman
0,0,2,2,0,59,25.34884902356898,10.071818013551008,1,Woman
4,4,3,4,2,54,25.952850228356063,12.374768499239226,1,Woman
8,10,9,10,8,37,6.160692870201224,4.8771972523408476,1,Woman
4,3,5,5,3,45,21.347487040753176,8.640221404173875,1,Woman
4,2,4,2,4,43,16.973186854355625,9.14695410718986,1,Man
5,2,4,4,3,37,21.812449343060955,6.542624340438304,0,Woman
5,3,1,4,2,34,9.262439157596521,-1.9231121693187685,0,Woman
9,7,10,10,8,27,9.775644556795655,1.730934874794385,0,Man
8,5,9,8,6,37,19.585574918322497,12.403241311978316,0,Other
0,0,0,0,0,51,25.25243298687102,6.403855021287055,0,Man
5,3,5,6,5,41,17.783912854676142,9.470361840385495,1,Woman
7,9,9,10,10,32,12.807427405431529,8.45332585849822,1,Woman
6,7,2,8,7,39,14.537456207000393,4.8290947302668945,1,Woman
4,6,7,7,3,46,9.28396247733399,4.831875659881705,0,Man
4,3,9,7,7,41,12.751399151072267,3.77360795367697,1,Woman
-0,2,2,2,1,49,21.656512892154574,8.996568136930014,1,Woman
5,5,2,5,5,38,14.512821504109429,5.31866450442201,1,Woman
6,9,4,7,4,45,17.042045487648707,10.44144570001249,0,Other
10,7,10,10,9,48,11.220462187761672,10.684389325356214,1,Woman
5,4,5,7,5,39,18.044333833126075,8.784845937695062,1,Woman
8,4,6,4,8,41,5.948989490576093,3.400778530945531,0,Woman
9,9,5,10,9,36,8.35316375343486,5.171404964102157,0,Woman
5,7,3,6,7,41,22.174150314764,14.106448165072191,1,Woman
5,5,4,4,3,44,11.337525787553902,2.782165210691086,0,Other
2,7,0,4,5,57,15.01140684330471,7.958963718429754,0,Man
7,6,9,5,6,35,15.31100830574721,7.001037493484324,1,Man
9,9,5,6,9,42,19.102392420840996,10.384340198506095,1,Woman
6,7,7,5,7,40,9.047016777757676,5.575059775849327,1,Woman
4,6,5,3,3,50,13.611106662281447,7.894981688611168,1,Woman
2,4,0,1,3,47,14.172761395797819,3.414078373702482,1,Woman
5,10,4,5,6,46,18.81833875194318,10.990309551031482,0,Man
10,8,5,6,6,51,15.982450332163955,9.393239609115893,1,Woman
6,5,8,5,8,41,12.99027320180948,5.223295013137264,1,Woman
2,0,8,3,3,46,15.824833268089257,5.569764340315259,1,Man
9,9,9,8,8,44,12.275412881014429,8.983726939905743,1,Woman
3,5,3,3,6,48,24.21219826940502,10.548601196986176,0,Other
9,5,6,5,10,29,9.771625263586824,3.888362126503538,0,Woman
7,4,6,7,6,40,9.026169130592788,3.9940155111381705,1,Woman
7,7,3,5,6,38,8.866798620994997,5.453053930265282,0,Man
8,8,6,9,8,38,4.0122961653946945,3.1951683800560993,1,Man
5,1,8,5,3,52,19.246631442062558,9.62845245331406,1,Woman
9,6,8,10,8,40,10.124532817307156,3.94314632070168,1,Woman
7,6,5,10,8,35,5.0957897452935335,3.2887911317432943,0,Woman
8,6,8,8,5,46,13.013270463379278,7.493077242825672,1,Woman
5,5,1,5,6,48,16.945707178830197,7.0134800040774845,0,Man
2,5,2,4,5,51,25.478459975462677,9.358972911008351,1,Woman
0,1,0,0,-0,49,16.21271012059448,3.661646167283311,1,Woman
8,4,8,4,6,29,10.654633489187933,1.6218120644440415,0,Woman
5,7,5,4,8,38,17.104383964924036,5.226344348654434,0,Man
2,1,2,3,2,38,20.514159456692106,6.516940642248483,0,Man
8,8,5,7,8,36,12.561273661545895,4.038357141315533,1,Man
0,1,4,1,0,50,10.33951970179802,5.25652055461015,1,Woman
4,4,5,0,2,57,14.851123154987627,6.651431654583688,1,Woman
8,8,6,10,9,41,16.96935075644665,9.160125361763562,1,Woman
9,10,10,10,10,42,17.635113643076988,10.631860478969433,1,Woman
7,6,8,4,5,38,8.054495994362554,5.067483977799403,1,Woman
4,2,1,0,1,40,12.545609566907348,3.7105847205086953,1,Man
4,4,5,2,4,54,22.396715726292292,13.282878986768102,1,Woman
8,6,7,6,5,39,19.483448900997132,10.544563554330768,1,Man
5,1,2,7,2,46,15.785027688767787,7.228614790928099,0,Man
3,7,4,7,5,42,17.21251642790419,9.62823711584765,1,Woman
5,5,3,4,4,49,15.547845825790082,8.541734582722153,1,Woman
7,9,9,8,8,31,6.169104093790329,-0.9773230289113526,0,Woman
1,4,4,2,1,47,11.969350184203243,5.0374419967126505,1,Woman
8,7,8,8,8,45,13.115007890351809,8.071944274866183,1,Woman
2,2,4,0,3,53,18.615044003704345,7.191280325147869,0,Other
5,6,5,5,7,40,22.100468153003796,11.150321858683116,1,Woman
4,6,6,5,5,43,12.075204202412223,7.6477718323460335,1,Woman
3,4,3,4,3,59,21.071623405101327,10.490493511044868,1,Woman
10,9,10,7,9,43,13.39013593722037,6.917432565469048,0,Man
2,4,5,2,3,46,17.664423416776998,9.398461727980068,0,Man
8,7,2,7,7,45,11.525929858950112,7.084020478004707,1,Woman
3,8,7,4,4,53,21.656900878584032,9.221733627216977,1,Woman
5,7,8,3,5,39,12.772306100148889,5.004893691330832,0,Woman
3,6,3,7,5,50,15.418404019773531,10.068854427517786,1,Woman
5,5,-0,6,1,56,12.406576372531289,4.705388919570591,1,Woman
5,8,1,6,7,48,20.566217994603335,11.24325374851663,1,Man
7,7,9,7,7,43,8.280355142969256,5.2027371610322835,0,Man
0,0,2,-0,0,54,22.87469066720596,7.6521367397517235,1,Woman
5,5,6,4,2,49,14.776868985029669,6.9195697249844335,1,Man
6,9,4,7,4,48,16.73686741427007,6.40508847839649,1,Woman
5,6,5,2,5,59,16.084107313783445,11.520269392804348,1,Man
0,0,4,-0,1,45,21.372124342407123,6.591039186286267,1,Woman
4,4,7,5,5,44,20.90537822914026,10.046470372767377,0,Man
5,3,5,4,7,50,14.76192831673609,6.59435509763729,1,Woman
4,6,6,5,7,44,12.499904437210276,5.128734532754279,1,Woman
3,1,5,4,2,51,20.861866876031982,10.45441957294941,1,Man
2,6,2,4,4,48,18.67188136209837,8.367299607058476,1,Woman
6,5,8,7,8,35,16.686248833069044,9.080436561177306,0,Man
1,2,3,2,2,49,9.111781046637445,7.993516935557193,1,Woman
9,7,8,10,9,40,11.737641655666495,8.290514669113623,1,Woman
2,2,3,1,0,47,18.048087178782033,9.282056968588547,1,Woman
2,0,0,3,1,43,25.0579364711641,9.386590012698226,0,Man
5,3,0,5,5,41,13.788402288562313,7.289681212584396,0,Woman
3,7,4,3,3,47,15.334419408025585,8.0304097555636,1,Woman
7,5,7,9,7,48,24.09873336985121,10.228376427016602,1,Woman
6,3,3,4,5,52,11.856790129421817,7.9180400971086025,1,Woman
1,4,5,1,1,55,16.779111227093154,7.193417897136258,1,Woman
3,5,-0,6,4,46,17.661289161515214,6.680556380258207,1,Woman
9,5,9,8,8,48,15.497986936354549,8.206360598751465,1,Man
5,5,3,4,4,46,12.762694364458705,4.416896997753762,1,Woman
1,6,2,3,2,52,20.453399703805264,7.779720775830758,1,Man
5,3,4,4,3,51,11.382030815501754,4.302729896878039,1,Woman
5,5,4,5,4,50,13.354355571531183,9.778365298307875,1,Woman
3,4,1,2,4,45,9.58419043078132,3.8568778483942268,0,Other
5,4,8,5,5,52,13.928415342699134,9.753696977560434,1,Woman
6,7,4,8,7,43,9.32350011775555,5.259738146888444,0,Other
3,6,4,8,6,46,13.170549445668833,11.353110077946448,1,Woman
1,3,6,2,3,54,18.332619223348953,9.306520322909158,1,Man
0,4,1,1,5,51,14.909144865738096,6.786645541777284,0,Man
8,5,7,5,9,41,11.390801287044425,9.086688338818927,1,Woman
8,6,3,5,5,44,15.0009149371716,7.951692099711862,1,Woman
10,8,10,9,10,34,3.1138788035886105,3.9643582245132807,0,Woman
8,9,4,8,7,50,24.962735772399665,13.700042051349945,1,Woman
10,10,10,10,10,32,6.0563231180250945,2.7191864112863566,0,Man
5,3,6,5,5,48,17.71743867009472,7.730166262521075,1,Woman
2,4,5,6,3,55,20.24438990570729,7.59653923038182,1,Woman
0,2,0,3,4,53,23.88332803761798,9.119146614381082,0,Man
7,4,6,4,5,38,8.562323335707394,3.4438480687743462,0,Woman
0,7,0,1,0,47,14.239189819123801,4.509658422182186,1,Woman
5,4,3,5,6,42,20.71750625801902,13.486798888545648,1,Woman
3,3,3,4,4,48,20.976748937986777,11.442202844363061,1,Woman
2,3,0,-0,2,47,20.657929301565865,8.250778673153256,1,Woman
7,7,2,8,5,32,6.0031108978495915,1.6367175131702592,0,Woman
5,4,6,5,5,46,11.0577381381018,5.177197552930135,1,Woman
0,2,-0,1,1,44,8.972010925119983,-0.5649879203666455,1,Man
1,2,0,0,2,51,16.462650935595235,5.6319593862314825,1,Woman
